,Y
2696,1
6917,1
2622,0
15846,1
15817,1
3497,1
16379,0
7508,1
179,1
1621,0
1849,0
4747,0
14953,0
13503,1
6373,0
2991,0
1809,1
4561,0
6456,0
13068,0
5706,0
611,1
11825,1
9193,1
3748,1
10093,1
6641,1
7374,1
8205,1
11198,1
7780,1
16071,1
6277,1
13465,1
14502,1
15138,1
1724,0
3622,0
9469,0
5669,1
13728,0
677,0
2583,0
10868,0
12779,0
14072,1
7528,1
4598,1
10244,0
9815,1
12934,1
17043,0
17502,0
1068,1
13259,0
17398,0
5121,0
13732,1
3614,0
10644,0
4894,0
17041,0
11565,1
2061,0
2072,1
15510,0
9440,0
374,1
6057,1
17650,0
16185,1
1933,0
14313,1
7100,0
1384,1
4196,0
15234,0
14306,1
6041,0
364,1
4462,1
6623,0
5992,0
7096,0
12352,1
7470,1
7188,0
10519,0
16386,0
913,0
16383,1
1016,1
16129,1
1216,1
11677,1
4104,1
12388,0
10196,1
1691,0
17142,0
16485,1
10159,1
3936,1
7707,0
8602,1
7833,0
13661,0
4945,1
1623,0
649,0
2307,1
15661,0
909,1
10001,1
8593,1
5881,0
3808,0
3913,0
2845,1
11076,1
10492,0
12091,1
10241,1
14037,1
10503,0
1063,1
6376,0
16481,1
7995,0
8547,0
1682,1
6440,0
5948,0
8787,1
11148,1
16454,0
17853,0
16314,1
5010,0
15037,1
14760,0
4980,0
1769,0
17664,0
8619,1
11300,0
17819,1
13293,1
12239,0
5717,0
10632,1
3693,1
10156,0
10324,1
12986,0
6902,0
11729,0
11242,1
13121,1
6078,0
963,1
13886,1
7775,0
15694,0
11298,1
17411,0
11069,1
15889,0
12486,0
16056,0
2585,1
1103,0
14508,0
11074,0
3393,0
16062,1
6306,0
12204,1
10953,1
11111,0
15856,1
16391,0
12058,1
5767,1
6901,1
12781,0
5055,1
5250,0
7968,0
12730,1
10522,0
1575,1
15276,0
12856,0
1346,1
8001,0
7808,1
6888,1
4984,1
2950,1
12675,0
15731,1
12164,0
7020,1
2819,1
10202,1
16078,0
2960,1
17181,0
17720,0
4644,1
3689,0
9073,1
12159,0
6123,1
11355,1
1328,0
13441,0
7786,1
11960,1
13945,1
10446,0
13151,1
8536,1
2957,0
2769,1
15646,1
1640,1
171,0
13914,1
17508,0
2379,1
12303,1
3247,0
1398,1
8773,0
795,1
4359,0
3043,1
7421,0
365,0
14919,0
8072,0
12323,1
7453,1
11489,1
3162,1
11275,1
14677,0
15403,0
3246,0
10647,0
11249,1
2826,1
8433,1
976,1
8463,1
10546,0
3348,1
1515,0
10288,1
6292,0
6378,1
9138,0
17152,0
12329,1
5088,0
15031,0
15551,1
12687,0
2108,0
2139,1
8204,0
7199,1
7103,0
7133,0
4888,1
4517,1
6322,0
16184,1
9434,0
17021,0
17540,0
6194,1
8586,1
9330,0
2343,0
7859,1
15599,1
5732,1
17583,0
4441,1
463,0
16087,1
14590,0
14174,0
15814,0
17221,0
16413,0
13951,0
5005,0
16531,0
4051,1
14246,0
1868,1
7351,0
3947,0
14887,1
988,1
17567,0
17765,1
3082,0
7049,0
4319,1
5284,0
7611,0
12964,0
1429,1
8580,1
6485,1
12457,0
427,0
1657,1
7873,1
16986,1
15566,1
6275,0
7301,0
11611,0
6965,1
8313,0
16742,0
10046,1
5508,0
13668,0
5758,0
7273,0
8501,0
17787,0
10872,1
1255,0
769,1
10845,0
5370,1
4291,0
2273,1
5308,0
8276,1
12560,0
6360,0
10983,1
1819,1
3169,0
8740,0
12471,1
4586,1
1997,1
3862,1
17253,0
4253,0
17909,0
11832,0
16613,1
3888,0
3813,0
3158,0
17913,1
15968,0
13801,0
9425,1
3440,1
8387,0
10472,1
8039,0
12169,0
13126,1
16708,0
9583,1
6296,0
13948,1
4550,1
6922,1
9289,0
15930,1
13450,1
12089,0
17940,1
7143,0
17747,1
15079,0
6134,1
10257,0
14536,1
14254,0
12622,0
13045,0
11213,1
8934,0
9618,1
6445,1
13496,1
14641,0
16294,0
14079,0
14042,1
17368,1
11775,0
7692,1
9676,0
9428,0
16609,1
14352,0
4915,0
8829,1
9957,0
10300,0
113,1
11946,0
16070,0
111,1
5099,0
17684,1
13314,1
194,0
6699,0
2686,0
4447,0
8178,0
7090,0
12270,0
459,0
11354,0
3604,0
4410,1
10216,1
2471,0
6688,1
13759,1
4379,1
14910,0
11633,0
1642,0
8672,1
13462,0
15166,0
17817,0
12863,1
11070,0
3548,0
4512,0
3069,1
3237,1
8097,0
8288,1
16048,0
9479,0
7685,1
17175,0
11682,1
16894,0
12163,1
5970,0
13057,0
7146,1
9029,0
14294,0
1342,1
959,1
3217,0
12450,0
3528,1
5089,0
9252,0
4862,1
12635,1
13118,0
5348,1
6435,1
10941,1
10590,1
17617,0
8254,1
5570,1
1836,0
7471,1
13517,1
15674,1
12447,0
14223,1
5959,0
3544,1
1788,1
17045,1
7074,1
14987,1
2095,1
9646,0
16462,0
1665,1
7211,1
12909,0
3258,0
12196,0
10058,1
9110,1
11312,1
4358,1
9936,1
14560,1
2611,0
15861,0
10707,1
10780,0
17616,1
15246,1
4143,0
17563,1
4986,0
6411,0
4675,0
16382,0
15088,1
13325,1
6680,0
17151,0
2036,1
9094,1
7313,1
7825,0
14785,1
8695,0
6073,0
7004,1
14903,0
14607,0
5349,0
12871,0
2335,1
11710,1
8329,1
9387,0
9254,0
1587,0
3992,1
6541,1
8101,1
1355,1
16470,0
14234,0
15753,1
185,1
7989,0
3707,0
14420,1
15446,1
10316,1
14936,1
13341,1
556,1
7955,0
13883,0
8938,0
4001,1
431,1
2679,1
15911,0
6425,1
17785,1
1271,1
12596,1
13954,1
6046,0
13344,0
13099,0
6036,0
964,0
10851,0
10731,0
7162,0
11828,1
2861,0
3870,0
16084,1
5699,1
132,0
17893,1
13140,0
2558,0
3020,0
15548,0
2800,1
5357,1
178,0
15418,0
9398,0
422,0
10369,0
17850,0
9713,1
12634,0
9102,0
17145,1
13749,0
17259,0
3941,1
16600,0
13547,0
14121,0
4883,0
5544,0
2545,0
9449,0
11678,1
6147,1
5361,1
207,0
15909,1
13228,1
4163,1
316,1
16849,1
2852,1
11545,1
8688,1
11346,1
16833,0
8266,0
15838,0
16831,1
7910,0
9797,0
3926,0
17736,1
12434,0
4971,0
11053,0
8047,1
9789,0
9060,0
13444,0
11738,1
10933,1
2200,0
3518,0
729,1
11122,1
15045,1
2101,0
10485,1
15660,0
10256,1
9531,1
4552,1
13593,0
2069,0
1887,1
2853,0
3965,1
15237,1
15099,0
1755,1
12756,0
12208,1
315,1
783,1
6136,1
4627,1
5795,0
14533,1
5543,0
3802,0
11457,0
16876,1
3380,1
10846,1
17632,1
2423,0
3551,1
15269,1
231,1
17968,0
881,0
6540,1
14609,0
8159,0
217,1
4406,1
8467,0
7052,1
3368,0
7679,1
1380,1
3944,1
6964,1
308,1
15115,1
2171,1
4653,0
14397,1
14115,1
12086,0
1049,0
15195,0
6752,1
4178,0
14799,0
4880,0
4568,1
5786,1
16498,1
5944,0
11521,1
13414,0
14438,0
13833,1
