,Y
4109,0
19302,1
775,1
3704,1
25879,0
11010,0
10016,0
872,0
3334,1
5094,0
14337,0
1078,0
13895,0
15361,1
1768,0
25143,1
26618,1
26451,1
22573,0
14767,0
14312,1
23792,1
7563,1
25969,1
18710,1
14817,0
7373,1
395,0
6123,1
26902,0
1859,0
1744,0
25154,0
17062,1
3812,0
4289,1
17090,1
8382,0
24026,1
2128,1
299,0
22053,1
19701,1
9981,1
20595,0
14309,1
6685,0
29968,0
8296,0
7880,1
10142,1
5936,1
6814,0
13534,1
22722,0
27442,1
18790,0
18975,1
5479,1
9079,0
10488,1
9592,1
20315,1
11052,1
9969,0
26603,1
24651,0
8588,1
17445,0
12956,0
10185,0
12272,0
6229,0
28540,0
19679,1
9066,0
28236,1
13951,0
28821,1
17927,0
26010,0
25004,0
7547,0
12745,1
10984,0
9670,0
23558,0
17722,0
20255,1
25266,0
17744,1
1552,0
2698,1
21275,0
12060,0
19485,1
17270,1
27058,0
6119,0
10238,1
4065,0
2356,0
1828,1
9994,0
8928,0
2635,0
9042,0
19269,1
2368,0
22223,0
14541,0
29990,0
7867,1
19837,1
6645,0
1474,1
16600,0
14780,0
7138,0
13042,0
2710,1
973,0
28879,1
24033,1
11152,1
27875,1
16062,0
9858,0
10513,1
11630,1
5590,1
19022,0
29064,0
1936,1
18741,0
8672,0
27388,0
976,1
26763,1
11239,0
18395,0
21103,1
18201,1
26491,0
20063,1
1251,1
13981,0
9544,0
3551,1
24433,1
26616,1
23396,0
14297,0
9534,1
5579,1
13551,0
451,1
22786,1
14307,1
23872,0
10101,1
2482,0
19852,1
24264,0
10523,1
25440,1
404,0
4982,0
27981,1
9070,0
20504,0
28188,1
22921,1
23580,0
15739,0
16659,0
8075,1
3267,0
17143,0
23044,0
12665,0
4307,0
8516,0
11164,1
9955,1
17567,0
17139,1
8305,0
9824,1
7711,0
29662,1
9873,0
28904,1
1211,0
4515,1
26121,1
3990,0
15509,0
1766,1
21611,0
3916,0
23196,0
12372,0
2795,0
25950,1
28811,1
19814,1
7339,0
25829,1
3027,0
22243,0
5864,0
340,0
4859,1
2549,1
11066,1
23735,0
3671,0
169,0
14065,1
27559,1
29826,0
7474,0
15327,1
4553,0
3596,0
10383,1
22567,0
25789,1
19926,1
16058,0
22556,1
3159,1
13313,0
24417,1
5416,0
2090,0
25870,1
15995,1
3644,0
23973,0
26543,0
12276,0
1943,1
5985,1
14969,1
24677,1
9990,0
4906,0
17979,0
15594,0
29153,1
21836,1
20729,1
11044,1
11187,0
24191,1
6709,0
17997,1
17494,1
25085,0
29875,1
6566,0
15552,0
25965,0
25037,1
18439,0
26879,0
13056,0
21196,1
20175,1
2278,0
9885,0
18548,0
11095,0
15546,1
19478,1
7482,1
23412,1
9986,1
11366,0
29276,1
13719,1
25428,0
29329,0
27682,0
25831,0
9657,1
18222,0
26900,0
4267,0
4456,0
22539,0
18340,1
1625,0
14790,0
4493,0
1781,0
8758,1
22431,0
9758,0
23187,0
22519,0
25522,0
19500,1
13374,0
4899,1
11090,0
6263,0
6715,0
14427,0
4296,1
28135,1
4225,0
4470,0
26788,1
10728,0
23421,1
2047,1
8982,0
15104,0
24217,0
4405,0
2069,0
27746,0
26049,0
18947,0
26714,0
17375,1
4466,1
20800,0
9932,1
8609,0
26555,1
9805,1
16768,1
4634,0
7620,1
22982,0
3735,1
9923,1
17170,0
1457,1
14407,0
5891,0
1305,1
8462,1
3986,0
12409,0
23325,0
23298,1
11061,1
14363,0
10486,1
1804,1
11289,1
9019,0
13900,0
11968,1
14284,1
21247,0
21207,1
10496,0
2075,0
25658,0
16132,1
27141,0
26638,0
8402,0
13810,0
29220,1
17811,1
16715,0
21321,1
18196,1
25444,1
9244,1
2338,1
2312,1
13516,0
11438,0
1656,1
23927,0
18102,0
4560,0
27328,0
2830,0
17002,0
16936,1
18707,0
6490,0
549,1
6673,1
10913,1
11935,1
24200,0
1451,0
3521,0
11406,0
6332,1
13621,0
27991,1
2372,0
20330,1
15847,0
23535,1
3471,0
23885,1
7097,0
29354,0
13268,0
7740,1
12569,1
9064,0
831,1
9512,1
14020,1
6794,0
734,0
25172,1
18057,0
19723,0
19773,1
11396,1
28673,1
28522,1
20016,1
12556,0
5083,0
9871,0
29213,0
21571,1
7855,1
25325,0
17705,1
19041,0
26666,1
22903,1
12467,0
7441,0
28130,1
12817,1
21635,0
4967,1
15973,1
26625,0
25135,1
9992,0
12453,1
14252,0
17766,0
26482,0
19352,0
19498,0
7869,0
7793,1
23904,0
23863,1
12157,0
13867,0
17028,0
22014,0
19990,0
4282,0
19257,1
12406,1
10254,1
19273,0
24171,0
910,0
15166,0
17038,1
18818,1
27692,0
12538,0
15395,1
13942,0
25125,1
25779,0
6166,1
8893,0
3593,1
6938,1
29440,1
23837,0
9620,1
11907,0
18077,0
19430,1
29480,1
9720,1
8790,0
5544,1
15026,0
20864,0
26574,0
14886,0
5994,1
11485,1
3912,0
17102,1
19593,1
9412,1
6847,1
25783,0
4732,1
213,1
7826,1
28518,0
27219,1
2986,1
22771,0
3846,0
10175,1
11985,0
29795,0
26621,1
21040,0
22149,1
25759,1
27672,0
7893,1
24532,1
17918,1
19120,1
4970,1
28491,1
15250,1
8375,1
14223,0
16496,1
9315,0
23232,0
9073,1
26317,1
20807,0
2817,1
3543,1
14530,1
18023,1
17792,0
12344,1
23568,1
7421,1
5679,0
14177,0
26328,1
4635,1
20926,0
18454,0
14434,0
11154,1
246,1
23785,1
10547,1
14270,1
14706,1
1506,1
13327,0
7560,1
22253,0
21557,0
14208,1
29700,0
3705,0
15009,1
759,1
5222,1
11085,0
6943,0
26201,1
1421,1
12380,1
8788,1
26071,1
22555,1
24904,1
13800,0
15574,0
22151,0
6191,1
23481,1
24735,0
15738,0
4841,0
18575,1
9047,1
23289,1
4503,1
24796,1
691,0
13550,1
24012,1
2835,0
20697,0
425,1
27779,0
20434,1
16131,1
6755,1
15066,1
21218,1
844,1
11790,1
11556,1
2778,0
16951,1
24521,1
1284,1
3308,0
5299,1
28676,0
3453,1
19795,0
17105,1
9656,1
29931,1
8028,1
24016,0
15733,0
17638,1
16605,0
9347,0
24608,1
17341,1
2385,1
20813,1
193,1
13423,1
23902,0
27635,1
15649,0
27906,0
11231,1
27065,1
10529,0
11478,1
21922,0
22854,1
3993,0
18542,1
11748,1
22510,1
24683,0
3348,1
25396,1
1551,0
9205,1
1602,1
22681,1
2661,0
12525,1
16166,0
29902,0
28614,1
28109,0
23565,1
12691,0
19211,1
19800,1
29615,1
11808,1
8782,1
23427,0
3687,1
13708,0
10119,1
3672,0
26487,0
2412,0
20073,0
15640,0
6879,0
9366,0
24797,0
14707,1
21616,0
25001,0
12629,1
16025,0
23852,0
365,1
9787,0
19398,0
28439,0
7954,1
19089,1
23671,1
13797,0
21987,1
8769,1
9187,0
23134,0
1024,1
18894,1
21535,0
912,1
18364,0
22488,1
18449,0
16647,1
21326,1
4105,0
15508,1
26970,0
6700,1
29654,0
16636,1
21274,0
5524,0
11549,1
9313,0
26232,0
24072,1
13887,1
8266,1
7427,0
29327,0
1835,1
21619,1
6528,0
17368,1
28077,0
2011,1
7524,0
13121,0
12351,0
6370,0
23061,0
13781,0
20205,1
13811,0
3828,1
17440,1
802,0
18041,1
21378,0
5297,1
4993,1
14814,1
17437,0
24537,1
8102,1
8261,0
12518,0
7315,1
27899,0
13277,0
21587,0
11819,1
8381,1
17938,1
28951,0
10267,1
2745,0
28786,0
29893,0
18061,0
10910,0
29448,0
5868,0
25810,1
10154,1
23542,0
14934,0
17833,0
10138,0
6557,0
3210,1
20843,1
1783,1
7588,1
22195,0
10882,0
24808,0
21273,0
22277,1
12451,1
15310,0
29987,0
7151,1
10204,1
9432,0
5333,0
13591,1
15712,0
12182,0
3191,0
5853,0
20586,0
461,0
22182,0
29096,0
13461,0
22664,0
15206,0
14883,1
4038,1
1437,1
19180,1
19788,1
29054,1
28385,1
22043,1
27233,0
9950,0
22704,0
29376,0
6606,1
19979,1
26669,0
28623,1
12242,0
15253,1
28217,0
25005,0
22514,1
401,1
21796,1
9692,1
17345,1
3369,1
7462,1
24494,0
21262,0
18163,0
25453,1
29413,1
1491,1
25995,1
19774,0
10429,1
24397,0
2320,1
17631,1
21879,0
17906,1
27579,0
17759,0
17430,0
2733,1
2175,0
6570,1
7772,0
10179,0
3874,1
18879,1
23253,0
9376,0
9866,0
18376,1
17212,0
25011,1
20326,0
18682,0
22840,0
15842,1
24884,0
15606,0
27125,1
19321,0
14418,0
21897,1
25304,1
24357,0
80,1
24588,0
348,0
15345,0
25053,1
16102,0
9572,0
10508,0
5537,0
14779,1
7326,1
7503,1
23465,0
21393,0
12186,0
467,1
12238,0
11243,0
20805,1
13822,1
28031,0
14670,1
18623,0
21643,0
16975,0
4723,0
1806,0
6951,1
28850,0
16759,1
11700,1
8236,1
3184,1
72,1
5202,0
23649,0
16230,1
8185,0
6455,1
22714,0
101,0
8931,1
18576,0
29649,1
20500,0
17699,0
3591,0
18566,1
9724,1
15598,1
7854,0
12635,0
14321,1
27822,0
10357,1
8112,1
15435,1
26207,1
22029,1
12442,1
6955,1
26670,0
2315,1
2084,1
5867,0
8641,0
23284,1
5979,0
4059,0
19373,0
7649,0
20617,1
4288,0
19122,1
17396,0
991,0
3155,0
27850,0
16535,0
13017,1
2796,0
6927,0
4825,1
20715,1
20406,1
5165,0
28544,1
24664,0
11039,0
24558,0
25677,1
7862,1
7416,1
2839,1
26797,1
21667,0
13378,0
19843,1
8354,0
29125,0
6788,0
2174,1
15856,0
14849,0
22859,0
18497,1
16582,1
12062,0
2319,1
22811,1
10779,1
18661,0
16260,1
3089,0
8088,0
4261,0
541,1
12111,1
26673,1
5120,0
20793,0
1158,1
9386,0
18300,1
15956,0
9458,1
14575,0
8490,1
558,0
14825,1
3620,0
16205,0
14475,1
22192,0
12187,1
12200,1
1975,1
2656,1
9371,1
19339,1
10438,0
20808,1
12424,0
25683,0
9406,0
1724,0
19253,1
24881,0
15916,1
2065,1
27336,0
28742,0
26703,1
11373,1
29233,1
16129,0
25199,1
21704,1
15892,0
20469,0
656,0
27994,0
20527,1
13069,0
24502,0
25073,0
10872,1
4893,1
8938,1
8731,0
2369,0
6104,1
10789,1
11131,1
15626,1
16651,1
25762,0
9124,0
6580,1
3,0
18950,1
23078,0
29198,0
21831,1
18831,1
11509,1
20285,0
17881,1
14806,1
8806,0
19158,0
14017,0
9271,0
24556,1
8756,1
29189,0
4353,1
25970,0
4507,1
8813,1
28022,0
14421,0
18084,1
26994,0
24349,0
22326,0
27143,1
5017,0
3721,0
17071,0
26911,0
18076,1
28145,1
7346,1
7196,0
304,0
24395,0
725,1
16443,1
7973,0
19322,1
22629,1
27382,1
2002,0
13105,0
225,1
24585,0
20684,0
11939,1
11043,1
15707,0
18052,0
19006,1
28182,0
14453,0
13695,1
3938,0
7542,0
6394,1
651,1
19290,0
2025,0
3190,0
29186,0
20827,1
22018,0
28649,1
11848,1
7678,1
9473,0
23320,0
26835,1
29591,0
15013,0
5419,0
13292,0
11570,1
9052,1
15599,0
12274,1
26724,1
2110,0
29715,0
2072,0
16033,1
26748,0
16029,1
24959,1
2887,0
21432,0
8055,1
27131,0
3542,1
17719,0
9374,0
16457,0
18463,0
8170,0
12535,1
26011,1
3388,0
9913,1
18668,1
20093,1
21361,1
23916,1
4257,1
12688,1
14463,0
24418,0
23115,0
3849,1
11104,1
29686,0
24609,0
20046,0
7406,0
10566,1
25032,1
2791,1
17271,1
14240,0
10423,1
18142,1
15197,1
29083,0
7230,1
16382,0
21880,1
24460,1
5294,1
3445,1
27360,1
9385,1
14347,1
6428,1
26893,0
2221,1
4284,1
29614,0
7422,0
25904,0
9113,1
10177,0
787,0
23642,0
7362,1
16037,1
2805,0
11217,0
22414,0
24872,1
18737,1
23867,0
7964,0
7187,0
20907,1
29778,1
2712,0
2932,1
6147,0
27887,1
17151,1
24526,0
7908,1
9997,0
12398,0
1045,1
29967,1
12038,1
7143,0
28760,0
24184,1
25802,1
18954,0
6101,0
1277,0
22448,0
11203,0
4958,0
2359,1
21516,0
16629,1
3616,0
22095,0
22483,1
68,0
21669,0
27970,0
21126,1
430,0
4329,1
15380,0
3501,1
7808,0
21837,1
22470,0
8210,1
9961,0
28923,1
7896,0
4627,0
1056,1
23734,0
23823,0
21738,0
7173,1
841,1
5240,1
20922,0
4008,1
4012,0
26442,0
170,1
29773,0
15907,0
6223,1
17213,0
15968,1
6896,0
25876,1
6731,1
1326,1
4357,0
21517,0
17642,0
18770,0
11744,1
13583,1
22858,0
26181,0
8789,0
28353,0
7949,0
21891,0
2222,0
13563,0
19358,0
16050,0
2117,1
10653,0
12360,1
11242,0
21872,1
16240,1
7756,0
4461,0
20099,0
22658,1
4620,1
3409,1
28587,0
5639,1
24903,1
10589,0
13726,1
24385,1
5955,1
23807,1
17221,1
6463,1
27054,1
23561,1
28848,0
2256,1
7568,0
13131,1
678,1
29866,0
23773,1
14558,1
1293,0
15488,0
25493,0
26546,1
370,0
24925,1
13648,0
29079,0
8318,1
18440,0
1997,0
11182,0
12321,1
21775,1
10542,1
22352,1
5711,0
24289,0
25914,0
27347,1
17086,0
10819,1
27080,0
20486,0
26205,0
13710,0
24326,1
19389,0
12579,1
20652,0
23933,0
15366,1
26306,0
16670,0
2083,1
21062,1
15172,0
22296,0
9608,1
26517,0
25210,0
19132,1
27639,1
22067,1
1019,0
1068,0
4748,1
17599,0
11991,1
15610,1
1802,1
27575,0
28096,1
12564,0
25164,0
17251,0
23545,0
29501,0
18540,0
13904,0
16988,0
10408,0
23378,0
7576,1
18082,1
21203,1
23564,0
5141,1
6231,1
26518,1
28691,0
3008,0
2931,0
15002,0
1001,0
3232,0
28289,0
5028,1
13214,0
25021,1
12416,0
4387,1
21199,1
13733,1
14287,1
12448,0
29954,0
6659,0
8650,0
5404,0
562,1
7783,0
8836,0
16533,0
6052,0
15074,0
385,0
26110,0
3965,0
5550,0
14381,1
7805,1
14618,0
14061,0
9172,0
18891,0
16471,0
29752,1
1189,0
16158,1
23669,0
16825,0
13188,1
29798,0
26631,1
13531,0
19520,1
7386,0
17116,1
20078,0
29677,1
16341,0
24860,1
19031,1
1090,0
15428,1
13944,0
3582,0
6690,1
4053,0
4321,0
21532,1
23407,0
6327,0
11911,0
11724,1
12810,1
8775,0
18471,0
9792,1
11051,1
13439,0
67,0
12857,0
25793,1
21813,0
23001,0
25352,0
29255,0
5415,1
26781,1
22417,1
6576,0
6180,0
24150,0
9688,0
1029,0
26790,0
8635,0
4098,0
507,1
18238,0
27870,0
13460,0
16634,1
16531,1
24769,0
4084,1
13008,1
19646,0
853,0
4669,1
9045,1
16725,0
864,1
6318,1
25460,1
1573,1
10652,0
13196,1
21720,0
14026,1
9596,1
12640,0
21622,1
26363,0
12836,0
29072,1
3235,0
17180,1
28475,0
22025,0
1653,1
4641,0
26923,0
8700,0
2169,1
26097,1
10965,1
6140,0
27062,1
20809,1
4095,1
3572,1
9056,1
8231,1
23755,0
9384,1
21966,0
13271,1
16655,0
8546,0
22940,0
18798,0
22768,1
14920,1
13003,0
24492,0
2883,0
2918,1
22299,1
8723,0
8880,1
24587,1
5804,1
5145,0
6904,1
492,1
10453,1
23590,1
19534,0
21805,0
8963,1
1820,0
23397,1
13129,0
23035,1
6107,0
28211,1
12654,0
28108,0
18252,1
25249,0
4776,1
26500,0
19044,1
2092,0
9198,1
22429,1
8634,1
28258,0
8773,1
27534,0
25662,0
11410,1
3408,0
16972,1
1893,0
17514,0
2972,1
10656,0
16754,1
23582,0
15294,0
16648,1
28204,1
7206,0
10650,0
7438,1
7979,1
5225,0
29491,1
8270,0
4657,0
17287,0
11582,0
23414,0
19894,1
816,0
27037,1
10150,0
21991,1
5521,0
12811,1
18554,1
4997,0
13185,1
15314,1
25580,0
15019,0
2759,1
18334,0
29697,0
10301,1
10406,1
19460,1
23551,0
4713,0
22741,1
29919,0
9489,0
21811,0
25668,1
4320,0
26823,1
27785,0
22733,0
25664,1
12170,1
5680,1
12454,1
13167,0
935,1
13408,0
20831,0
7641,0
9631,0
10452,1
29852,0
24223,0
2863,0
11838,0
20597,0
13102,0
12947,0
29964,0
20984,1
25393,0
457,0
15653,0
15021,0
15390,0
21474,0
24334,0
8555,0
3339,1
15744,0
12809,0
20338,1
24540,0
8108,1
1473,0
10982,0
17003,1
28851,1
21809,1
25562,1
21779,1
13737,0
25505,0
21130,0
11031,0
1260,0
10922,0
17736,1
3291,1
12090,1
27804,1
19546,1
3478,0
8303,1
1042,1
6543,1
8553,1
20687,0
10010,1
17527,1
26999,1
12427,0
9329,1
22531,0
14601,0
13982,0
14833,1
13804,0
27157,1
5555,0
21467,1
17128,1
22407,0
26510,0
26770,1
20375,1
9482,1
16449,0
21113,1
18679,1
20789,1
3518,0
15627,0
11117,0
15927,0
6561,0
22634,1
5932,1
12348,1
27772,0
13579,0
15978,1
13139,0
19473,1
28283,1
19255,0
25351,1
28585,0
7900,0
21319,1
1663,0
10501,1
12160,0
3857,1
22342,0
4795,0
2353,1
23403,1
24638,0
491,0
7354,0
25293,0
12837,0
25833,1
2518,0
9280,1
9530,0
29075,1
8974,1
17185,0
739,1
9509,1
2498,1
24798,0
27437,0
13677,0
7336,1
27723,0
5369,0
26209,0
17187,0
25503,0
10244,1
15311,0
14651,0
13325,0
28767,0
22948,0
23100,0
18594,0
28163,1
15083,1
27815,0
23746,0
23630,1
17575,0
2104,0
18886,1
26156,0
21912,0
19657,0
20061,0
24897,0
1403,0
3713,1
18220,1
13274,1
18956,0
6940,1
8387,1
4561,0
10048,0
14299,0
25812,0
12636,0
10899,0
1357,1
18330,1
28745,0
10044,1
27073,0
29655,1
22626,0
17257,0
26570,0
19900,0
12731,0
9533,1
17549,0
29820,0
20609,0
7091,0
12727,0
89,1
7013,0
20594,0
16637,0
23257,0
15886,1
8976,1
13382,1
20479,0
11389,0
7988,0
4372,1
7245,1
4432,0
27032,0
14791,0
28143,0
23098,1
22709,1
15219,0
22259,1
14222,1
17446,1
3222,1
17796,0
20581,0
2594,1
26326,1
17850,1
21479,1
3561,1
305,1
27881,0
14853,1
17471,1
2820,1
25703,0
10654,0
14673,1
21048,0
12029,0
12088,1
25675,0
29094,0
4727,1
727,1
28102,0
14056,0
28849,0
17687,0
1453,1
10638,0
18319,1
18448,0
21311,0
16324,0
28577,1
14533,0
27717,0
27456,0
19621,0
7256,0
29239,0
26101,1
21078,1
24040,1
19986,0
17186,1
20181,1
7189,1
12267,1
1185,1
1617,1
15705,1
10790,1
2771,1
24415,1
17127,0
20369,1
13840,1
14293,0
3945,0
22512,0
1638,1
221,0
29770,0
24901,1
12934,0
9360,1
25469,0
25274,0
26447,0
5055,1
26148,0
17347,1
5596,0
2622,0
17994,1
9312,1
303,0
17742,1
1637,1
14926,0
18860,0
2980,1
28535,0
22070,0
8576,0
13490,1
24260,0
23262,0
24454,0
25598,1
9015,1
27471,1
2684,0
10643,1
29156,1
12628,1
13197,1
5116,0
23426,0
5491,0
326,0
11415,0
6675,0
23113,0
4747,0
24688,0
24655,0
13487,1
18625,1
1300,0
19719,1
29426,0
27383,0
2765,0
8384,1
18603,1
26787,1
7999,0
2422,0
1087,1
7916,1
7626,1
7313,0
13192,1
13941,1
6860,0
5304,0
20701,0
19440,1
18270,1
10593,1
24885,1
29085,1
10665,0
3317,1
12670,1
18780,0
16246,1
22599,0
17610,1
15410,1
55,0
13016,1
833,1
6902,1
25367,0
8823,1
4778,0
5379,0
12385,1
15745,1
4889,0
28330,1
17348,1
26045,1
537,1
896,1
22487,1
16111,1
22115,1
2129,0
18371,1
29482,0
11133,0
24653,0
26573,1
16088,1
9952,0
28051,1
9260,0
8364,1
25577,0
28348,0
19439,0
20156,0
25056,1
17295,1
24176,0
7872,1
25610,0
12503,0
11423,1
10671,0
21804,0
5647,0
6640,1
20583,0
3074,1
13962,1
1921,0
18193,0
15952,0
10686,1
7956,0
15569,1
21327,0
9746,0
20152,1
26871,1
28111,0
26324,1
2156,1
16302,0
9664,1
19838,1
15187,1
23387,1
5239,0
16279,0
11982,1
5956,1
26712,1
27486,0
26590,0
1434,1
5191,1
22183,0
25280,0
18434,0
3879,0
6257,0
24528,0
17512,0
12567,1
12297,0
10636,1
21629,1
2620,1
29433,0
19910,1
29391,1
11610,0
19686,1
11545,0
17524,0
29065,0
16548,1
21784,0
17179,1
26877,0
20722,0
26805,1
21540,1
10578,1
8822,0
14455,1
25157,1
10738,0
17905,1
476,1
598,1
8681,0
19529,1
22496,0
12573,1
28874,0
6195,1
3534,0
12494,1
20544,1
10143,0
24110,1
15693,0
17402,1
10628,0
12677,0
27869,0
21310,0
11719,1
18851,0
14098,1
13958,1
29423,0
23789,0
14681,0
25898,1
1110,1
27773,1
22065,0
22494,1
28818,0
6612,0
1852,1
7056,0
231,1
25176,0
28433,1
12584,0
29176,0
3631,1
16179,1
2016,0
26807,1
6968,0
2669,1
18096,1
22175,1
16894,0
4190,1
4931,1
5029,0
13361,1
27509,0
20531,1
4323,1
5885,0
28243,0
20490,1
4380,0
20935,0
26340,0
2098,0
23560,1
15368,1
28187,1
15752,0
19619,1
21902,1
14230,1
19331,0
24238,0
12844,1
7204,0
628,1
25382,0
26856,0
5444,1
7898,0
1606,1
23676,1
17211,0
7044,0
3214,0
17816,0
6665,1
6770,0
819,0
28816,1
1346,1
21340,1
7006,1
10687,1
20383,0
21172,0
6206,0
4838,0
28947,0
8532,1
22645,1
23750,1
8399,1
24732,0
4048,0
2505,1
12827,0
10482,1
4127,0
7514,1
29478,1
10371,1
25859,1
8786,0
22643,1
9798,0
22984,0
5652,0
12414,1
2565,1
18903,1
1221,0
19745,1
12764,1
1006,1
16733,0
24351,1
5836,0
19179,1
5363,0
7915,1
29302,1
10935,1
110,0
15615,0
11403,1
4519,0
7407,1
29723,1
23767,1
23709,0
13752,1
29041,1
6862,1
16514,0
8482,1
23526,0
12795,1
16204,1
28042,0
24895,0
6241,0
18607,1
2170,0
20943,1
20136,0
22307,0
24170,0
27038,1
25260,0
26028,1
24205,0
3364,0
18380,1
26924,1
9364,0
19074,0
18217,0
6345,0
18696,0
15839,1
10216,1
16409,0
4908,0
25771,0
8374,0
1328,1
22934,1
22815,1
913,1
23705,1
4673,0
24102,1
2469,0
4382,1
2224,1
22971,1
13153,0
245,1
12283,0
17894,0
9012,1
17755,1
17074,1
2189,0
23499,0
1692,1
18618,0
18855,0
419,0
24837,0
15291,0
17315,1
6541,1
21314,1
24087,1
20302,0
13960,0
19026,0
24573,1
2695,1
20238,0
18421,1
12259,1
13940,0
27903,1
4689,1
10097,0
7131,0
28425,1
24011,1
10803,1
1648,0
17544,1
28493,0
18276,0
21581,0
17281,1
7632,0
27777,0
19598,0
21022,0
18536,0
17791,1
8865,1
5424,0
8605,0
22943,0
7830,1
29337,1
10091,1
4767,0
10637,1
12760,1
23484,0
17975,0
9403,1
16149,1
47,0
14962,1
8925,1
5154,0
20803,0
2413,0
20370,1
15516,0
23176,1
17424,1
15531,0
10241,1
25269,0
263,0
10133,0
20464,0
3163,0
11945,0
26775,0
13527,0
29009,1
10522,1
23014,0
5683,1
11891,0
18259,1
13422,0
29026,0
27893,0
18902,1
22696,1
27824,1
26000,1
15618,1
28804,0
5492,0
5337,0
2427,0
16987,0
21950,0
23713,1
9444,0
10273,1
1351,1
8667,1
17296,1
20734,0
6012,1
965,0
8070,0
7028,1
4607,0
17570,0
25363,1
12171,0
16181,1
22928,1
20101,0
23809,0
16257,0
12920,0
25173,0
6516,0
11437,0
25941,0
16914,0
24855,1
17350,1
13712,1
27204,1
18113,0
12352,1
22739,1
23596,0
4241,0
3322,1
16022,1
2987,0
17153,0
20624,0
14559,0
1149,0
10115,1
6512,0
7109,0
18826,1
23047,0
15644,0
25139,1
26664,1
8991,0
2382,1
20735,0
19346,1
2994,1
16747,1
8222,1
25427,0
12808,1
7132,1
648,1
13453,1
13275,1
19522,0
12529,1
26522,1
25226,0
3356,0
24239,1
8515,0
4465,0
22938,0
25547,1
15957,0
27748,0
27934,1
2515,0
5151,0
29988,1
17874,1
16706,1
7275,0
28693,0
17634,1
22849,1
29969,1
6961,0
11480,1
13152,0
27733,1
15728,0
2977,1
24875,0
10145,0
19052,1
17509,1
18002,0
23510,1
10432,0
16040,0
20018,1
15521,0
23569,1
28018,0
14846,1
2905,1
23843,1
3344,1
7691,1
21649,0
18850,0
5224,1
20062,0
11387,1
12434,1
7577,1
746,0
2781,0
19995,1
12002,0
18048,0
25241,1
23747,0
14386,0
16027,1
19735,0
14951,0
7614,0
5434,0
9182,0
29665,0
6378,1
14501,0
23377,0
9513,1
9185,1
23375,0
2421,0
13029,0
11859,0
12526,1
14187,1
29691,1
20981,0
12007,1
13909,0
27467,1
11057,1
564,0
219,1
9327,1
22646,0
17892,1
9768,0
27416,0
1097,0
1003,0
487,0
10194,1
2419,0
2756,1
23287,0
98,0
23213,0
18393,1
4367,1
21288,0
2381,0
18409,0
13354,0
22584,0
16819,1
1313,1
6259,0
25472,0
28999,1
23922,0
26116,0
3234,1
21253,1
27680,1
16405,0
13178,1
28508,0
20120,1
14765,0
25985,1
29403,0
18785,0
5411,0
25753,1
17285,1
26155,0
5021,0
10127,0
608,0
21722,1
662,0
871,1
8506,0
6931,1
2103,0
6152,0
20518,0
8768,0
9454,1
18643,1
11948,1
2581,1
23462,0
899,1
15602,0
3023,0
21301,1
3870,1
8556,0
15177,1
16228,0
8496,1
9878,1
18352,1
29807,1
18190,0
13824,0
28802,0
3328,0
19462,1
6713,1
15768,1
6061,1
19399,0
3368,0
6636,1
23924,1
3324,1
24338,0
20462,1
1123,0
29445,0
1200,1
22548,0
7913,1
14380,1
8018,0
20736,0
27457,1
24376,1
26818,1
7687,1
6443,0
11538,1
27547,1
13229,1
4371,1
27686,0
29187,0
3784,1
15635,0
20689,0
6476,0
14761,0
25338,1
27484,1
15325,0
17983,0
65,1
27763,1
11766,0
4567,1
21431,0
6527,1
16372,1
20146,1
12006,1
15879,1
21750,1
6607,1
17703,0
7752,1
4644,1
24964,0
8885,1
14640,0
2358,1
1216,1
9427,1
2119,0
18846,0
16245,0
16779,1
28532,1
11202,1
4833,1
1288,1
82,0
14574,1
11593,0
18595,1
15605,1
3896,0
14211,0
4189,1
23955,1
27585,1
19492,0
8452,1
5520,1
4246,1
14148,0
29613,0
29680,1
9437,1
26331,1
16961,0
24350,0
20732,1
21423,1
4601,1
3189,1
14746,1
26299,1
26646,0
25847,0
27801,0
22177,0
24662,1
13259,0
154,0
7743,0
26799,1
26144,1
19987,0
8371,1
29896,0
29531,1
11098,0
5599,0
18589,1
12555,0
13530,0
17880,1
15029,0
4514,0
6418,1
503,1
24301,0
15145,0
28719,1
8132,1
12544,1
7004,1
2071,0
29825,1
4836,1
24988,1
18930,1
78,1
12057,0
6149,0
14631,1
28781,0
1011,0
16384,1
25295,1
6390,0
29111,0
23398,0
10877,1
26477,1
27612,1
27217,1
27868,1
5665,1
3469,0
14782,0
15096,1
25026,0
2760,1
21015,0
8777,1
2997,1
28872,0
25220,0
24300,0
19452,1
16835,1
4709,1
23429,0
13424,0
28262,1
4174,0
13156,0
19573,0
27977,0
25087,1
6808,1
24553,0
15120,1
23949,0
13679,1
7070,0
15228,1
25051,0
27140,1
29791,1
862,1
24029,0
18021,1
13296,0
29444,0
17000,0
28380,0
12597,0
20100,1
14306,0
6804,0
13701,1
26056,0
15448,0
26813,1
18567,0
1642,0
14569,1
2890,0
11829,0
22134,1
13108,1
21956,0
7735,1
14269,1
5451,1
22392,0
9899,1
29652,1
21065,1
6118,1
5980,0
6334,1
25048,0
19010,0
1849,0
1073,1
5848,0
26161,0
17780,0
24827,1
7419,1
28598,1
2105,0
13255,0
19488,0
13724,1
27625,0
