,R,Q,A
8834,12.147900891078855,0,0
16890,3.4190226110742303,0,0
25134,-7.251765369525019,3,1
7246,-6.040978835317784,3,1
8690,-4.156804650259046,3,1
29923,-7.9065984470356785,3,1
6579,0.8606871582407649,0,1
23795,10.393161697091065,0,0
18359,5.1134566078735135,0,0
18219,3.6500893660348326,0,0
7522,2.8380250259959556,0,0
29047,2.2862919747163772,0,0
29564,0.3275358606138745,1,1
3475,0.07552260668024324,1,1
17492,13.609894282506971,0,1
29018,1.8364634219934755,0,0
570,3.9884089337165625,0,0
21214,-8.006599797548837,3,1
18675,8.903036356860694,0,0
1289,15.673550777221587,0,0
24873,4.484243815598182,0,0
20317,-1.9890745414094653,3,1
1139,0.719693936792293,0,1
770,-5.589193667927605,3,1
7064,8.977497028881421,0,0
19128,5.021509346405432,0,0
5076,6.11610222544969,0,0
22176,8.358723341927863,0,0
10498,4.748632082123598,0,0
13678,15.409291021694653,0,0
26075,-8.343023823810366,3,1
11899,1.7583183272159424,0,1
27470,7.303832479900134,0,0
968,10.495578144080419,0,0
8067,2.415182133491961,0,0
17663,-2.7509960279782426,3,1
9646,6.716738333913279,0,0
8746,-2.3934450779731424,3,1
7110,6.153589281097394,0,0
25184,8.145871994231424,0,0
16553,5.77313790121666,0,0
642,4.369442068314042,0,1
29857,-3.7599038905054742,3,1
13086,-3.4821860344609226,3,1
26063,2.7357371415826535,0,0
18066,-8.878666063667733,3,1
8501,5.026867309619509,0,0
10693,4.844693820138524,0,0
19225,5.50287279847467,0,0
7834,-7.686355704643228,3,1
6684,12.10819354196886,0,0
13252,3.1538394916134296,0,0
4446,9.510275185447494,0,0
29101,-7.846706040662661,3,1
10550,3.6104749133689857,0,0
20133,-5.538894551356765,3,1
10339,4.131608977881839,0,0
13288,1.0257802145476371,0,0
29937,-5.661594237692698,3,1
5342,-4.974594248293222,3,1
14891,-4.781587268692547,3,1
10901,-6.037491794449528,3,1
27325,12.535666733269053,0,0
8503,3.635578538824484,0,0
17857,-4.870594734902282,3,1
27110,0.8186680900952741,0,1
6477,9.32322599871188,0,1
57,3.835304751692941,0,0
22909,9.725909021162842,0,0
11402,7.5343894412979235,0,0
22913,4.576072633251459,0,0
21572,-7.3967234316944515,3,1
19702,-7.286192237842835,3,1
10122,5.154535595461116,0,0
5341,-2.3642863355868506,3,1
13703,3.0019684342506716,0,0
24242,-5.249697172904476,3,1
12315,5.383623420359095,0,1
22606,-4.581631087821753,3,1
14732,11.949110950234685,0,0
13043,8.860720308610595,0,0
21447,15.415913400428584,0,0
20212,4.816362588469075,0,0
24073,2.2288457195180396,0,1
18255,-8.027741452859257,3,1
8350,-4.351410791341827,3,1
22009,2.4506906076083568,0,0
20034,8.0738748680811,0,0
12055,-7.750401357784991,3,1
16390,3.292482062649773,0,0
6201,-3.361270574749037,3,1
26492,-7.751988883654889,3,1
25871,13.968570648722133,0,0
217,7.187370980435318,0,0
26274,3.6125625654042253,0,0
7569,4.86446188029708,0,0
16017,-7.232922833790865,3,1
27992,22.139403069904997,0,0
26975,2.289630948588038,0,0
4403,1.2977499582747498,0,1
29338,-5.9676485365950285,3,1
14104,1.228134824345216,0,0
499,-5.127205946722799,3,1
13581,-7.5092191128456225,3,1
8745,1.2750129601816624,0,0
10854,5.61857731360929,0,0
4683,10.25753017245081,0,0
1205,1.5397499813236966,0,0
5900,1.285516343630939,0,0
1263,-3.6570054869705295,3,1
5656,-6.831181270617202,3,1
26113,-8.224295376919821,3,1
25281,17.811972157774722,0,0
12193,-3.3489926453809264,3,1
6426,-1.33373987640163,3,1
2520,-6.90044304324089,3,1
621,8.12696851219064,0,1
20085,-3.2897962961685714,3,1
17178,-1.8627027149071225,3,1
19235,8.703619067542713,0,0
27293,-7.667599584904973,3,1
18511,-4.485782489001809,3,1
8642,-7.905351487889573,3,1
9760,-8.981520881704341,3,1
18302,2.4998848885849103,0,1
15070,25.165972265146976,0,0
11105,-9.045928813690338,3,1
7763,-6.550558055527333,3,1
20728,2.0801033200890213,0,0
6790,4.855862526241735,0,0
1243,0.5930168007591461,0,0
18953,2.016662581751116,0,0
20507,9.362268363667436,0,0
1525,-2.5118507647563284,3,1
29843,10.79029267608592,0,0
9704,1.1652436989030264,0,1
1824,-3.5732567160043835,3,1
28650,10.57701091245049,0,0
12426,1.6243457685589622,0,1
28839,5.1302500441486645,0,0
16674,10.59097315086778,0,0
14999,10.191614601683668,0,0
4914,-5.464647410976617,3,1
8565,-1.3371915180111387,3,1
11116,12.626021120402736,0,0
29848,12.370451690143842,0,1
22769,1.294860708592115,0,0
7776,2.221608518821459,0,0
996,-7.359540254729801,3,1
15777,-3.4873838862275415,3,1
18824,2.44082533964492,0,0
6585,0.14038134406563252,1,1
8412,2.5735361979771216,0,0
28907,-5.827770091267229,3,1
14064,6.183073309891938,0,1
3833,1.913878754546479,0,1
21957,5.953194133608825,0,0
8078,2.5623724218245565,0,0
5606,-7.9175607860606,3,1
10912,4.530003049106259,0,0
27593,-3.0039686078988943,3,1
18634,2.736545064158233,0,0
13404,2.6550097396252594,0,0
27254,-6.047330263507682,3,1
7958,-4.838227886591227,3,1
4578,16.659069153723948,0,0
14238,-6.348116106888243,3,1
13896,19.2386754376563,0,0
15663,-1.0583968588315358,3,1
25336,8.344134699554182,0,0
20241,-0.06407707837193577,0,1
7378,2.356254722056968,0,0
7324,1.5596828290341471,0,0
7454,-3.6865009515122686,3,1
1831,5.393000958639526,0,1
8844,2.2119773890627155,0,1
12079,-7.504502407343632,3,1
24577,10.308390060712723,0,0
20058,-8.76284666264327,3,1
15486,15.660779775040156,0,0
8735,7.441296839353333,0,0
5461,6.09957711992527,0,0
27879,-4.546954977630179,3,1
22437,9.214714159984286,0,0
16069,-3.8379132898600457,3,1
15682,-5.478361526698679,3,1
26947,2.298426161907221,0,1
23748,-6.161741145338882,3,1
24809,-4.633753562791268,3,1
19826,-0.3535973978244549,3,1
25095,1.1527236790700546,0,0
13062,1.3670062308064788,0,0
2885,15.58713535230663,0,0
28662,-2.6440252188791575,3,1
6375,-6.052879848638256,3,1
7140,2.095708347163781,0,0
13388,7.945091451392429,0,0
194,-0.1927182713403912,2,1
22341,-5.364635983197211,3,1
14280,0.5916977982059457,0,1
6907,-4.564513562056705,3,1
15915,1.6376745657928065,0,0
5075,1.2797870588231284,0,1
10227,3.441354774843692,0,1
3482,-6.226378933795495,3,1
29185,-5.005535631091294,3,1
18515,12.371761972282663,0,0
14955,2.1979777572684878,0,0
8648,11.187243934321955,0,0
23516,9.069866638008323,0,0
27638,3.05261980624301,0,0
7318,-2.96899983605186,3,1
20312,5.1809700481321475,0,1
19357,6.367882877169922,0,0
24440,4.155676496695595,0,1
525,-6.537384777894598,3,1
3725,-4.407545539032045,3,1
28497,5.796481825279319,0,0
9593,-3.227237505639714,3,1
27289,-4.478636783972286,3,1
16724,10.790928517563966,0,0
29769,8.066073888958151,0,0
26098,10.405782642540528,0,0
19731,5.265298704390382,0,1
7737,-9.853865350579325,3,1
3199,-5.402961176515692,3,1
10673,-3.953666799330933,3,1
9641,-3.3186797512833355,3,1
9149,-8.22339662157746,3,1
12504,2.4664424806458207,0,0
23583,-0.8082644021479481,3,1
19101,7.013588119028218,0,0
15138,-7.768330875123951,3,1
23566,3.243816766457794,0,0
5875,4.136635014426717,0,0
10514,5.633204708563909,0,0
22587,-4.308930986565739,3,1
14484,5.584951249165101,0,1
20882,-6.906303811005888,3,1
22600,-8.271095162785288,3,1
21246,5.981210902921202,0,0
14162,3.060243040523968,0,0
13135,5.378904371245591,0,0
18204,1.0492649063143282,0,0
12045,-5.207836278815302,3,1
9808,2.6258004715021563,0,0
25151,12.707954774072991,0,0
2826,4.847075813251252,0,0
5169,-7.310396767759509,3,1
9772,-7.322626661692567,3,1
7083,11.946983953031868,0,0
439,5.471921866644349,0,1
14449,2.903354547621755,0,0
1613,6.520737875292799,0,0
15039,9.312047391474536,0,0
27132,6.007643887884726,0,0
2543,9.580610100425801,0,0
27565,-6.237137032442225,3,1
27018,-5.904309270532341,3,1
56,-7.255942648655424,3,1
7155,1.8993032886918577,0,0
19510,-1.6739103170072838,3,1
17004,-8.567017593066478,3,1
26414,0.5180665873021457,0,1
17921,-8.987059761094649,3,1
24272,1.7872062509615287,0,0
24181,3.1021153378690807,0,0
14298,2.7465597305879514,0,0
1050,12.587381807408962,0,0
19317,5.038971791767445,0,0
799,-0.47685651970551923,3,1
11386,-7.302685371684557,3,1
27019,23.536605060548283,0,0
7349,-5.19712453568063,3,1
3860,-8.702080243815155,3,1
16321,-6.8683514287482055,3,1
17529,-9.550082408142176,3,1
21944,-1.5064215392372642,3,1
6157,-7.124649783210689,3,1
1694,1.6397351883993636,0,0
20667,-7.427497705504275,3,1
16355,11.8204551893852,0,0
5655,16.873130343612132,0,0
18064,0.4836323094401659,0,0
26474,-2.395327890046696,3,1
17738,-9.91386367903209,3,1
8551,-2.0450168823080963,3,1
14988,-2.1973961191700866,3,1
5066,3.373567275441764,0,0
28892,-3.669677431992371,3,1
19516,-5.030326425435117,3,1
24462,-5.745178524855465,3,1
6398,3.279219633881091,0,0
28940,5.050500454043544,0,1
27689,-7.788419008805478,3,1
5067,-8.206012985136622,3,1
12295,-6.533289539809634,3,1
3088,11.021791909909396,0,0
18090,-6.585824278793742,3,1
28232,4.187185630398499,0,0
4678,11.296279853707707,0,0
25445,6.845074021308258,0,0
29458,5.9907312853179935,0,0
4417,2.6646847634955493,0,0
4674,2.688788230858641,0,0
21132,-9.017254046998731,3,1
4277,-5.116294850879974,3,1
11714,7.259558640945974,0,0
19172,-7.862501708495314,3,1
24530,11.140201913354574,0,0
23996,-3.254623894971349,3,1
23915,4.542725618199558,0,0
3778,6.6487773866385655,0,0
26732,3.5069216376711343,0,0
16307,3.2192315252012644,0,0
22044,2.0083959200304875,0,1
7550,2.2095407288816102,0,0
20049,8.580178547191025,0,0
19541,2.246304194684555,0,0
25922,11.823427625616867,0,0
17917,8.696473258096088,0,1
9676,2.7097133079780935,0,0
19210,14.241104778444848,0,0
2425,0.4579958513261886,0,1
18457,11.861864069914624,0,0
8826,3.6021427435875992,0,1
17898,-6.974118126828107,3,1
26523,-6.5134331088784805,3,1
28579,2.58558082796234,0,0
5534,-1.219781139624363,3,1
21358,-1.7696453478354428,3,1
11885,4.2247750633837375,0,0
172,-6.952868248103689,3,1
587,15.118882405705822,0,0
13805,-7.798419454172467,3,1
15154,9.764260067962102,0,0
7180,0.45034592019283076,0,0
21051,9.561363099498676,0,0
18106,2.585777745311518,0,0
9048,1.3421094435532943,0,1
1547,7.096218243260678,0,0
9027,-2.1665545727493924,3,1
29907,-8.561622064142673,3,1
9181,2.40608505514971,0,0
8867,4.9741785754905905,0,0
25372,3.2550147330617225,0,0
26806,-4.503689472763816,3,1
15990,-8.881645751423584,3,1
28659,6.266399563619442,0,0
9067,1.234756131068834,0,0
15666,9.559694386076242,0,0
26410,-8.619046610983691,3,1
16722,-6.541144848135673,3,1
10395,-8.704124890440545,3,1
17066,-1.8463302448668237,3,1
21295,3.205121876908885,0,0
20273,-5.878624054898655,3,1
22650,-8.63802024336902,3,1
6950,-4.609127090127131,3,1
10842,0.8872576448994216,0,0
26836,7.225828070753367,0,0
15669,-2.581157303402339,3,1
20903,-4.155655874687288,3,1
1109,8.784761820859941,0,0
1910,5.07324059649244,0,0
18736,1.5682702293738107,0,0
22248,4.035573214372951,0,0
11456,7.246397239667173,0,0
22507,-8.546057525301874,3,1
27151,5.6668322687401655,0,0
16188,-8.442138241435453,3,1
15044,-4.638721612727427,3,1
9065,-8.311273882977643,3,1
23091,-5.996138963731163,3,1
26883,2.3553357956618814,0,0
8883,-8.228816293975845,3,1
23766,-2.380113268440102,3,1
29331,-7.280866354322052,3,1
20247,-5.964083456655132,3,1
3394,6.491897390386178,0,1
27501,-5.687571689458123,3,1
13553,-5.686422801690548,3,1
29729,-1.746204503629592,3,1
3773,3.0245983597536545,0,0
23972,-8.575338776333254,3,1
12746,12.724496463166425,0,0
24177,2.3023428294572477,0,0
7663,4.732042827396402,0,0
18988,-4.986603172588875,3,1
14521,6.2922093085879265,0,0
7289,3.175434696070382,0,0
9739,-3.5452402477005664,3,1
1693,-7.638334511656292,3,1
15838,-4.3729524118154774,3,1
27056,-3.787856683423101,3,1
11924,10.88505656250517,0,0
17136,5.7747268736975155,0,0
11638,-2.3367059526092007,3,1
8987,5.627416101284478,0,0
15977,5.994652006948337,0,0
12264,5.6651322216813025,0,0
19371,6.190013019863612,0,0
180,7.432308355434266,0,0
3922,5.4081736064502195,0,0
15972,10.105443003396594,0,0
16211,-2.195369674825562,3,1
12058,1.3012702066481894,0,0
19292,4.420257045132915,0,0
23749,6.394006824227572,0,0
22537,-4.8486214857857055,3,1
21112,8.061519510362555,0,0
12882,10.949188627707207,0,0
27215,4.7682365296431115,0,0
17901,6.317548049872472,0,0
4112,-8.614486234166302,3,1
18683,3.6697034316416604,0,0
12390,4.5953241794834385,0,0
21898,2.629378153781417,0,0
19413,2.2127386120741512,0,0
880,9.26489372946173,0,0
16350,-5.948678626333645,3,1
12020,4.0134698117655585,0,1
20074,-5.764503158800332,3,1
8072,-1.785952835650308,3,1
13077,-4.907958733119461,3,1
23966,22.252263254209346,0,0
26848,9.0926000211783,0,0
24108,-3.4500224861693596,3,1
1393,-7.016099956680655,3,1
111,7.111053345051875,0,0
28290,-6.634710505547106,3,1
25208,6.864740871319141,0,0
6960,5.216857184191227,0,0
6245,-8.496556173453603,3,1
1586,4.159269217903793,0,0
1621,-4.1214657258759395,3,1
13957,1.6914662359464714,0,0
3099,9.778159249531008,0,0
22071,-6.573525415484875,3,1
28741,-4.104659555086838,3,1
24721,1.6190170695468622,0,0
28853,-0.5810673195808249,3,1
21830,-9.40891413310845,3,1
25196,7.089143498413588,0,0
17434,4.221997674704249,0,0
14912,-8.765965048511427,3,1
15667,16.713387731752718,0,0
9927,-5.648948833335949,3,1
5789,-6.545037504508061,3,1
6482,-1.6920234181251956,3,1
4063,1.4903301853610484,0,0
26129,-8.367876801380511,3,1
1772,2.1442688244135018,0,0
23464,1.9779345821688263,0,1
4559,11.859076848450034,0,1
12472,-6.344517857133096,3,1
377,5.232876704917782,0,0
22999,-0.8237722628347868,3,1
29764,-4.092578624653503,3,1
16441,-1.916211883868069,3,1
12789,4.324084356113133,0,0
24458,3.8001520713840824,0,0
25707,-4.858090046366777,3,1
14630,10.861527728053487,0,0
25133,17.162917748688827,0,0
2205,0.5085768015672459,0,0
17843,-4.320880006308304,3,1
19934,-4.3021198364178,3,1
6273,5.103742792064943,0,0
16,-6.984146557845707,3,1
18369,-4.446007889310623,3,1
690,18.759374176336095,0,0
4325,2.3656060103961916,0,0
14313,1.3788728475657674,0,0
13996,2.386641099125752,0,1
11299,11.54514158154093,0,0
10695,5.085585948163128,0,0
28256,-6.450143606772644,3,1
1237,-1.5284630030531527,3,1
25944,2.83725973451625,0,0
21425,-5.402141285566327,3,1
15397,4.256898696929886,0,0
28644,-6.344883739927083,3,1
20483,0.6685060039475974,0,0
6124,-8.174087299904464,3,1
8528,6.400785482164775,0,0
6283,-8.80521947296049,3,1
15265,-8.675414486938065,3,1
5774,0.6231627285714597,0,0
11535,-0.09566614536549878,1,1
9549,2.6730135974925973,0,0
16118,0.5829206583644417,0,1
16748,-8.517644809745786,3,1
2528,-5.809864859900775,3,1
13257,4.509263929899937,0,1
11196,5.885627057445416,0,0
13241,-1.326304064155714,3,1
253,14.331771895135635,0,0
25279,2.930853336033045,0,0
25331,7.162387157934299,0,0
28765,-1.9809628849310936,3,1
14720,-8.87088706881756,3,1
16549,-5.463838815973524,3,1
5605,4.940320704208315,0,0
21268,4.723264567682847,0,0
3766,-7.592550737540124,3,1
15736,-4.017970059850427,3,1
436,0.9025937311899703,0,1
20382,-9.545175623223184,3,1
1489,8.11850335009005,0,0
26100,2.1872601021751965,0,0
8042,3.1593105067097746,0,0
14532,-0.9091457432569001,3,1
20622,-8.97513185450289,3,1
27292,6.741869024114229,0,0
26872,7.0723719209690366,0,0
27564,1.9418784668554905,0,0
9168,2.4109387823231865,0,0
23109,8.162510539521712,0,0
1659,2.1451453693107103,0,0
29235,-9.568673882233888,3,1
28852,5.861741272153626,0,0
8177,6.920829811191798,0,1
8719,-6.886095208490313,3,1
29779,3.646100684164528,0,0
21946,-7.658026680478754,3,1
17573,6.2428804960174835,0,0
27859,-5.479523252243069,3,1
16591,4.150104092128741,0,0
24812,4.394724405636402,0,0
20158,-2.9789655639743664,3,1
24017,2.7556513391612123,0,0
19294,-3.1939974152855823,3,1
25449,4.082486024863874,0,0
25069,-7.104367397634563,3,1
17194,-8.068641696473478,3,1
18651,-8.086653596586402,3,1
6105,-2.864184655175923,3,1
5322,3.77936566436775,0,0
579,12.034552069022542,0,0
10015,4.056177354836118,0,0
11772,4.6055230392866235,0,0
19767,-5.74705021904798,3,1
20717,7.82954342023625,0,0
9535,9.541205057194471,0,0
27183,16.73703670177944,0,0
6763,-6.644515081088548,3,1
25822,-6.6761949940860426,3,1
26187,-7.982798358397769,3,1
6869,-4.9966081023628695,3,1
6324,1.2218823079052146,0,0
25688,-6.749869382281839,3,1
18859,-1.255094905576657,3,1
26537,-1.562204798898076,3,1
1562,-5.438735187374822,3,1
15335,-5.585783660596492,3,1
3498,12.561274625940861,0,0
21205,-4.126416696269175,3,1
21855,7.546039214603208,0,0
29730,-8.894089336692822,3,1
14925,-1.4359710341091567,3,1
18143,-0.4842083432447275,3,1
22829,-7.568991589993974,3,1
23737,8.731894592134203,0,1
29489,12.122986196378921,0,0
24745,0.7908141611910463,0,0
2040,7.36322203526592,0,0
7269,10.951710988093192,0,0
20698,-7.3390980404631225,3,1
25946,1.650282143834029,0,0
14755,8.613576425536543,0,0
13483,-6.048839913396163,3,1
15921,7.145543042411082,0,0
16216,2.9921799514905074,0,0
24736,2.1753863469747006,0,0
29692,-8.354099850029895,3,1
26312,-6.433219458702673,3,1
21815,12.14505276245771,0,0
12552,10.299462512311802,0,0
18505,5.336452215376466,0,0
6038,5.741140554234001,0,0
23494,-6.1831141136102294,3,1
15522,-8.412088528708537,3,1
3798,1.386735358391451,0,0
23498,-9.333537003532477,3,1
13523,-7.443158633562131,3,1
22344,0.2763395620408424,0,1
14636,2.5529394822923503,0,0
5324,4.572851253288132,0,0
5413,0.04308027459888564,1,1
27655,-5.832550322685232,3,1
8087,1.3138230349451323,0,1
28562,-5.170881090177389,3,1
22671,1.8077216114735224,0,0
28857,9.002078296864784,0,0
5611,-5.014943629200479,3,1
2138,-3.6575825845496244,3,1
23992,-2.9682912125007164,3,1
7442,0.7235468142122605,0,0
15318,4.753331902648167,0,0
16135,6.961410571157357,0,0
9425,1.6839687548234092,0,0
50,-7.523104796484212,3,1
4361,1.9873962004244063,0,1
28284,-8.271884223897565,3,1
11115,5.6097314978865995,0,0
19050,4.4031433157966475,0,0
28576,-1.587789552075641,3,1
15636,9.213558883724078,0,0
19246,5.370142555911802,0,0
25622,-2.78771430838413,3,1
22877,-0.6702330801193632,3,1
9097,-6.927181281259668,3,1
8907,4.091327030905205,0,1
5770,1.9111228823392405,0,1
9684,8.386776728338535,0,0
12431,7.216463525689001,0,0
9991,3.3285957390819183,0,0
21320,-4.6189581645949165,3,1
514,5.5900163672202225,0,0
21632,-5.477714602163103,3,1
5170,6.558500682280695,0,0
6737,5.281760648103447,0,0
27242,4.608844445722914,0,0
28958,-9.472206967715744,3,1
21618,2.297887618068409,0,0
25872,4.586269186176935,0,0
15632,5.59789835613158,0,0
22916,5.146768146022739,0,0
24180,-1.5807917864762615,3,1
17825,3.9530270445192492,0,1
6956,9.577917118307381,0,0
16155,-3.4845584567609054,3,1
24996,1.4179493480739955,0,0
20036,-4.701895488554429,3,1
3452,-9.109893789241431,3,1
27877,5.511388204122177,0,0
19033,7.801570866412954,0,0
354,-4.5642358874089615,3,1
26483,-0.5371562281247257,3,1
5040,3.4130668820931223,0,0
12646,-9.197345172045042,3,1
22337,-1.4194852064694832,3,1
18184,2.620462933698507,0,1
16984,2.975407840164387,0,0
22313,-6.810049856440406,3,1
29989,-6.207615494242281,3,1
19629,-5.812816221693716,3,1
18422,3.532068864615506,0,0
7631,2.065789591762254,0,1
19146,-5.327455969160344,3,1
28349,1.8893341725617012,0,0
5487,1.7233978256940201,0,1
17619,7.843965490964948,0,0
14403,0.5070722834448098,0,1
6644,-4.118452873493112,3,1
27226,-0.7684010001642463,3,1
4388,3.6678276241803305,0,0
4228,3.9588975634233345,0,0
3354,1.4044102006921333,0,0
20102,5.995397913540121,0,0
6322,3.132895597071876,0,0
12551,2.562344973275614,0,0
11674,-6.469164588057932,3,1
7219,3.0626422381689875,0,0
13451,-4.8440708954045455,3,1
9907,1.2958261807070393,0,0
10914,8.863455931747216,0,0
27261,-4.492365177301825,3,1
25108,1.1406309419135772,0,0
10186,-6.954794096094743,3,1
13674,-3.854546257509581,3,1
5127,-3.412516081777671,3,1
21460,4.22223723909989,0,0
4961,0.8948946953608328,0,1
25455,-3.5438348714264745,3,1
14332,5.183795305644226,0,0
7415,5.559254931062874,0,1
17616,-8.334504977638293,3,1
24167,6.250032774090201,0,1
21882,9.964529786978954,0,0
19721,-8.239665947321747,3,1
24611,-6.789819727942369,3,1
2077,7.811908007224076,0,1
21850,0.9003459807631793,0,0
26859,1.6974192635817569,0,0
5270,-4.588820316004265,3,1
19559,-6.981192555024879,3,1
1341,-1.0488402692914818,3,1
26771,-0.4311701163001196,3,1
17761,0.3084053218543986,0,0
23137,-3.4987620795119287,3,1
12188,9.21378131050057,0,0
22800,6.071830862102579,0,0
9865,1.0941974933376428,0,0
14665,-3.4725705399480713,3,1
26245,1.280542227971266,0,0
