,R,Q,A
770,4.410806332072395,3,1
7064,8.977497028881421,1,0
19128,5.021509346405432,1,0
5076,6.11610222544969,2,0
22176,8.358723341927863,0,0
10498,4.748632082123598,1,0
13678,15.409291021694653,2,0
26075,1.6569761761896336,3,1
11899,11.758318327215942,3,1
27470,7.303832479900134,3,0
968,10.495578144080419,1,0
8067,2.415182133491961,0,0
17663,7.249003972021757,3,1
9646,6.716738333913279,2,0
8746,7.606554922026858,3,1
7110,6.153589281097394,1,0
25184,8.145871994231424,0,0
16553,5.77313790121666,0,0
642,14.369442068314042,3,1
29857,6.240096109494526,3,1
13086,6.517813965539077,3,1
26063,2.7357371415826535,0,0
18066,1.1213339363322676,3,1
8501,5.026867309619509,0,0
10693,4.844693820138524,1,0
19225,5.50287279847467,1,0
7834,2.3136442953567715,3,1
6684,12.10819354196886,1,0
13252,3.1538394916134296,2,0
4446,9.510275185447494,2,0
29101,2.153293959337339,3,1
10550,3.6104749133689857,1,0
20133,4.461105448643235,3,1
10339,4.131608977881839,2,0
13288,1.0257802145476371,2,0
29937,4.338405762307302,3,1
5342,5.025405751706778,3,1
14891,5.218412731307453,3,1
10901,3.9625082055504723,3,1
27325,12.535666733269053,3,0
8503,3.635578538824484,1,0
17857,5.129405265097718,3,1
27110,10.818668090095274,3,1
6477,19.32322599871188,3,1
57,3.835304751692941,1,0
22909,9.725909021162842,1,0
11402,7.5343894412979235,1,0
22913,4.576072633251459,2,0
21572,2.6032765683055485,3,1
19702,2.7138077621571646,3,1
10122,5.154535595461116,2,0
5341,7.635713664413149,3,1
13703,3.0019684342506716,0,0
24242,4.750302827095524,3,1
12315,15.383623420359095,3,1
22606,5.418368912178247,3,1
14732,11.949110950234685,2,0
13043,8.860720308610595,1,0
21447,15.415913400428584,1,0
20212,4.816362588469075,1,0
24073,12.22884571951804,3,1
18255,1.972258547140743,3,1
8350,5.648589208658173,3,1
22009,2.4506906076083568,1,0
20034,8.0738748680811,1,0
12055,2.2495986422150085,3,1
16390,3.292482062649773,1,0
6201,6.638729425250963,3,1
26492,2.2480111163451117,3,1
25871,13.968570648722133,2,0
217,7.187370980435318,1,0
26274,3.6125625654042253,2,0
7569,4.86446188029708,2,0
16017,2.767077166209135,3,1
27992,22.139403069904997,1,0
26975,2.289630948588038,1,0
4403,11.29774995827475,3,1
29338,4.0323514634049715,3,1
14104,1.228134824345216,2,0
499,4.872794053277201,3,1
13581,2.4907808871543775,3,1
8745,1.2750129601816624,3,0
10854,5.61857731360929,3,0
4683,10.25753017245081,1,0
1205,1.5397499813236966,1,0
5900,1.285516343630939,0,0
1263,6.3429945130294705,3,1
5656,3.168818729382798,3,1
26113,1.7757046230801783,3,1
25281,17.811972157774722,3,0
12193,6.6510073546190736,3,1
6426,8.66626012359837,3,1
2520,3.09955695675911,3,1
621,18.12696851219064,3,1
20085,6.710203703831429,3,1
17178,8.137297285092878,3,1
19235,8.703619067542713,1,0
27293,2.332400415095027,3,1
18511,5.514217510998191,3,1
8642,2.0946485121104272,3,1
9760,1.0184791182956578,3,1
18302,12.49988488858491,3,1
15070,25.165972265146976,1,0
11105,0.954071186309662,3,1
7763,3.449441944472667,3,1
20728,2.0801033200890213,1,0
6790,4.855862526241735,2,0
1243,0.5930168007591461,2,0
18953,2.016662581751116,1,0
20507,9.362268363667436,3,0
1525,7.488149235243672,3,1
29843,10.79029267608592,1,0
9704,11.165243698903026,3,1
1824,6.4267432839956165,3,1
28650,10.57701091245049,1,0
12426,11.624345768558962,3,1
28839,5.1302500441486645,1,0
16674,10.59097315086778,2,0
14999,10.191614601683668,1,0
4914,4.535352589023383,3,1
8565,8.662808481988861,3,1
11116,12.626021120402736,3,0
29848,22.37045169014384,3,1
22769,1.294860708592115,3,0
7776,2.221608518821459,2,0
996,2.640459745270199,3,1
15777,6.5126161137724585,3,1
18824,2.44082533964492,3,0
6585,10.140381344065633,3,1
8412,2.5735361979771216,2,0
28907,4.172229908732771,3,1
14064,16.183073309891938,3,1
3833,11.913878754546479,3,1
21957,5.953194133608825,1,0
8078,2.5623724218245565,3,0
5606,2.0824392139394003,3,1
10912,4.530003049106259,2,0
27593,6.996031392101106,3,1
18634,2.736545064158233,3,0
13404,2.6550097396252594,2,0
27254,3.9526697364923185,3,1
7958,5.161772113408773,3,1
4578,16.659069153723948,2,0
14238,3.6518838931117568,3,1
13896,19.2386754376563,2,0
15663,8.941603141168464,3,1
25336,8.344134699554182,2,0
20241,9.935922921628064,3,1
7378,2.356254722056968,3,0
7324,1.5596828290341471,2,0
7454,6.313499048487731,3,1
1831,15.393000958639526,3,1
8844,12.211977389062715,3,1
12079,2.495497592656368,3,1
24577,10.308390060712723,1,0
20058,1.2371533373567294,3,1
15486,15.660779775040156,2,0
8735,7.441296839353333,0,0
5461,6.09957711992527,1,0
27879,5.453045022369821,3,1
22437,9.214714159984286,2,0
16069,6.162086710139954,3,1
15682,4.521638473301321,3,1
26947,12.298426161907221,3,1
23748,3.8382588546611176,3,1
24809,5.366246437208732,3,1
19826,9.646402602175545,3,1
25095,1.1527236790700546,1,0
13062,1.3670062308064788,1,0
2885,15.58713535230663,2,0
28662,7.3559747811208425,3,1
6375,3.947120151361745,3,1
7140,2.095708347163781,1,0
13388,7.945091451392429,2,0
194,9.807281728659609,3,1
22341,4.635364016802789,3,1
14280,10.591697798205946,3,1
6907,5.435486437943295,3,1
15915,1.6376745657928065,2,0
5075,11.279787058823128,3,1
10227,13.441354774843692,3,1
3482,3.773621066204505,3,1
29185,4.994464368908706,3,1
18515,12.371761972282663,2,0
14955,2.1979777572684878,1,0
8648,11.187243934321955,2,0
23516,9.069866638008323,1,0
27638,3.05261980624301,0,0
7318,7.03100016394814,3,1
20312,15.180970048132147,3,1
19357,6.367882877169922,1,0
24440,14.155676496695595,3,1
525,3.462615222105402,3,1
3725,5.592454460967955,3,1
28497,5.796481825279319,1,0
9593,6.772762494360286,3,1
27289,5.521363216027714,3,1
16724,10.790928517563966,1,0
29769,8.066073888958151,2,0
26098,10.405782642540528,1,0
19731,15.265298704390382,3,1
7737,0.1461346494206747,3,1
3199,4.597038823484308,3,1
10673,6.046333200669067,3,1
9641,6.6813202487166645,3,1
9149,1.7766033784225397,3,1
12504,2.4664424806458207,2,0
23583,9.191735597852052,3,1
19101,7.013588119028218,2,0
15138,2.231669124876049,3,1
23566,3.243816766457794,0,0
5875,4.136635014426717,1,0
10514,5.633204708563909,2,0
22587,5.691069013434261,3,1
14484,15.584951249165101,3,1
20882,3.093696188994113,3,1
22600,1.7289048372147118,3,1
21246,5.981210902921202,2,0
14162,3.060243040523968,1,0
13135,5.378904371245591,2,0
18204,1.0492649063143282,2,0
12045,4.792163721184698,3,1
9808,2.6258004715021563,2,0
25151,12.707954774072991,0,0
2826,4.847075813251252,0,0
5169,2.689603232240491,3,1
9772,2.677373338307433,3,1
7083,11.946983953031868,1,0
439,15.47192186664435,3,1
14449,2.903354547621755,1,0
1613,6.520737875292799,0,0
15039,9.312047391474536,3,0
27132,6.007643887884726,1,0
2543,9.580610100425801,1,0
27565,3.7628629675577754,3,1
27018,4.095690729467659,3,1
56,2.744057351344576,3,1
7155,1.8993032886918577,1,0
19510,8.326089682992716,3,1
17004,1.4329824069335224,3,1
26414,10.518066587302146,3,1
17921,1.0129402389053503,3,1
24272,1.7872062509615287,1,0
24181,3.1021153378690807,1,0
14298,2.7465597305879514,2,0
1050,12.587381807408962,0,0
19317,5.038971791767445,1,0
799,9.52314348029448,3,1
11386,2.6973146283154428,3,1
27019,23.536605060548283,2,0
7349,4.80287546431937,3,1
3860,1.297919756184845,3,1
16321,3.131648571251794,3,1
17529,0.44991759185782376,3,1
21944,8.493578460762736,3,1
6157,2.8753502167893115,3,1
1694,1.6397351883993636,1,0
20667,2.5725022944957248,3,1
16355,11.8204551893852,1,0
5655,16.873130343612132,2,0
18064,0.4836323094401659,0,0
26474,7.604672109953304,3,1
17738,0.08613632096790987,3,1
8551,7.954983117691904,3,1
14988,7.802603880829913,3,1
5066,3.373567275441764,3,0
28892,6.330322568007629,3,1
19516,4.969673574564883,3,1
24462,4.254821475144535,3,1
6398,3.279219633881091,0,0
28940,15.050500454043544,3,1
27689,2.2115809911945217,3,1
5067,1.793987014863378,3,1
12295,3.4667104601903658,3,1
3088,11.021791909909396,1,0
18090,3.4141757212062576,3,1
28232,4.187185630398499,2,0
4678,11.296279853707707,2,0
25445,6.845074021308258,1,0
29458,5.9907312853179935,1,0
4417,2.6646847634955493,0,0
4674,2.688788230858641,1,0
21132,0.9827459530012679,3,1
4277,4.883705149120026,3,1
11714,7.259558640945974,2,0
19172,2.137498291504686,3,1
24530,11.140201913354574,2,0
23996,6.745376105028651,3,1
23915,4.542725618199558,0,0
3778,6.6487773866385655,1,0
26732,3.5069216376711343,2,0
16307,3.2192315252012644,1,0
22044,12.008395920030488,3,1
7550,2.2095407288816102,2,0
20049,8.580178547191025,1,0
19541,2.246304194684555,2,0
25922,11.823427625616867,0,0
17917,18.696473258096088,3,1
9676,2.7097133079780935,1,0
19210,14.241104778444848,3,0
2425,10.457995851326189,3,1
18457,11.861864069914624,3,0
8826,13.6021427435876,3,1
17898,3.025881873171893,3,1
26523,3.4865668911215195,3,1
28579,2.58558082796234,2,0
5534,8.780218860375637,3,1
21358,8.230354652164557,3,1
11885,4.2247750633837375,1,0
172,3.0471317518963104,3,1
587,15.118882405705822,3,0
13805,2.2015805458275333,3,1
15154,9.764260067962102,0,0
7180,0.45034592019283076,0,0
21051,9.561363099498676,3,0
18106,2.585777745311518,3,0
9048,11.342109443553294,3,1
1547,7.096218243260678,2,0
9027,7.8334454272506076,3,1
29907,1.438377935857327,3,1
9181,2.40608505514971,0,0
8867,4.9741785754905905,2,0
25372,3.2550147330617225,0,0
26806,5.496310527236184,3,1
15990,1.1183542485764157,3,1
28659,6.266399563619442,0,0
9067,1.234756131068834,1,0
15666,9.559694386076242,2,0
26410,1.3809533890163088,3,1
16722,3.458855151864327,3,1
10395,1.295875109559456,3,1
17066,8.153669755133176,3,1
21295,3.205121876908885,0,0
20273,4.121375945101345,3,1
22650,1.3619797566309808,3,1
6950,5.390872909872869,3,1
10842,0.8872576448994216,1,0
26836,7.225828070753367,1,0
15669,7.418842696597661,3,1
20903,5.844344125312712,3,1
1109,8.784761820859941,2,0
1910,5.07324059649244,2,0
18736,1.5682702293738107,1,0
22248,4.035573214372951,3,0
11456,7.246397239667173,2,0
22507,1.4539424746981253,3,1
27151,5.6668322687401655,2,0
16188,1.5578617585645473,3,1
15044,5.361278387272573,3,1
9065,1.6887261170223566,3,1
23091,4.003861036268837,3,1
26883,2.3553357956618814,2,0
8883,1.7711837060241553,3,1
23766,7.619886731559898,3,1
29331,2.719133645677948,3,1
20247,4.035916543344868,3,1
3394,16.49189739038618,3,1
27501,4.312428310541877,3,1
13553,4.313577198309452,3,1
29729,8.253795496370408,3,1
3773,3.0245983597536545,0,0
23972,1.4246612236667453,3,1
12746,12.724496463166425,1,0
24177,2.3023428294572477,1,0
7663,4.732042827396402,3,0
18988,5.013396827411125,3,1
14521,6.2922093085879265,0,0
7289,3.175434696070382,1,0
9739,6.4547597522994336,3,1
1693,2.361665488343708,3,1
15838,5.6270475881845226,3,1
27056,6.212143316576899,3,1
11924,10.88505656250517,3,0
17136,5.7747268736975155,1,0
11638,7.663294047390799,3,1
8987,5.627416101284478,1,0
15977,5.994652006948337,1,0
12264,5.6651322216813025,1,0
19371,6.190013019863612,1,0
180,7.432308355434266,2,0
3922,5.4081736064502195,1,0
15972,10.105443003396594,1,0
16211,7.804630325174438,3,1
12058,1.3012702066481894,2,0
19292,4.420257045132915,1,0
23749,6.394006824227572,2,0
22537,5.1513785142142945,3,1
21112,8.061519510362555,2,0
12882,10.949188627707207,3,0
27215,4.7682365296431115,2,0
17901,6.317548049872472,0,0
4112,1.3855137658336987,3,1
18683,3.6697034316416604,2,0
12390,4.5953241794834385,1,0
21898,2.629378153781417,1,0
19413,2.2127386120741512,1,0
880,9.26489372946173,1,0
16350,4.051321373666355,3,1
12020,14.013469811765559,3,1
20074,4.235496841199668,3,1
8072,8.214047164349692,3,1
13077,5.092041266880539,3,1
23966,22.252263254209346,2,0
26848,9.0926000211783,3,0
24108,6.54997751383064,3,1
1393,2.9839000433193448,3,1
111,7.111053345051875,1,0
28290,3.3652894944528944,3,1
25208,6.864740871319141,1,0
6960,5.216857184191227,2,0
6245,1.5034438265463963,3,1
1586,4.159269217903793,1,0
1621,5.8785342741240605,3,1
13957,1.6914662359464714,1,0
3099,9.778159249531008,1,0
22071,3.426474584515125,3,1
28741,5.895340444913162,3,1
24721,1.6190170695468622,1,0
28853,9.418932680419175,3,1
21830,0.5910858668915504,3,1
25196,7.089143498413588,1,0
17434,4.221997674704249,2,0
14912,1.2340349514885722,3,1
15667,16.713387731752718,2,0
9927,4.351051166664051,3,1
5789,3.4549624954919387,3,1
6482,8.307976581874804,3,1
4063,1.4903301853610484,0,0
26129,1.6321231986194882,3,1
1772,2.1442688244135018,1,0
23464,11.977934582168826,3,1
4559,21.859076848450034,3,1
12472,3.655482142866904,3,1
377,5.232876704917782,1,0
22999,9.176227737165213,3,1
29764,5.907421375346497,3,1
16441,8.083788116131931,3,1
12789,4.324084356113133,2,0
24458,3.8001520713840824,1,0
25707,5.141909953633223,3,1
14630,10.861527728053487,1,0
25133,17.162917748688827,3,0
2205,0.5085768015672459,2,0
17843,5.679119993691696,3,1
19934,5.6978801635822,3,1
6273,5.103742792064943,2,0
16,3.0158534421542926,3,1
18369,5.553992110689377,3,1
690,18.759374176336095,2,0
4325,2.3656060103961916,1,0
14313,1.3788728475657674,2,0
13996,12.386641099125752,3,1
11299,11.54514158154093,3,0
10695,5.085585948163128,0,0
28256,3.5498563932273557,3,1
1237,8.471536996946847,3,1
25944,2.83725973451625,1,0
21425,4.597858714433673,3,1
15397,4.256898696929886,1,0
28644,3.6551162600729166,3,1
20483,0.6685060039475974,3,0
6124,1.825912700095536,3,1
8528,6.400785482164775,2,0
6283,1.1947805270395109,3,1
15265,1.3245855130619353,3,1
5774,0.6231627285714597,0,0
11535,9.904333854634501,3,1
9549,2.6730135974925973,1,0
16118,10.582920658364442,3,1
16748,1.4823551902542151,3,1
2528,4.190135140099225,3,1
13257,14.509263929899937,3,1
11196,5.885627057445416,1,0
13241,8.673695935844286,3,1
253,14.331771895135635,2,0
25279,2.930853336033045,2,0
25331,7.162387157934299,0,0
28765,8.019037115068906,3,1
14720,1.1291129311824406,3,1
16549,4.536161184026476,3,1
5605,4.940320704208315,0,0
21268,4.723264567682847,1,0
3766,2.407449262459876,3,1
15736,5.982029940149573,3,1
436,10.90259373118997,3,1
20382,0.45482437677681564,3,1
1489,8.11850335009005,1,0
26100,2.1872601021751965,1,0
8042,3.1593105067097746,2,0
14532,9.0908542567431,3,1
20622,1.0248681454971087,3,1
27292,6.741869024114229,2,0
26872,7.0723719209690366,2,0
27564,1.9418784668554905,3,0
9168,2.4109387823231865,1,0
23109,8.162510539521712,1,0
1659,2.1451453693107103,1,0
29235,0.43132611776611096,3,1
28852,5.861741272153626,1,0
8177,16.920829811191798,3,1
8719,3.113904791509687,3,1
29779,3.646100684164528,1,0
21946,2.3419733195212467,3,1
17573,6.2428804960174835,0,0
27859,4.520476747756931,3,1
16591,4.150104092128741,2,0
24812,4.394724405636402,2,0
20158,7.021034436025634,3,1
24017,2.7556513391612123,3,0
19294,6.806002584714418,3,1
25449,4.082486024863874,1,0
25069,2.895632602365436,3,1
17194,1.9313583035265218,3,1
18651,1.9133464034135983,3,1
6105,7.135815344824077,3,1
5322,3.77936566436775,2,0
579,12.034552069022542,0,0
10015,4.056177354836118,1,0
11772,4.6055230392866235,3,0
19767,4.25294978095202,3,1
20717,7.82954342023625,1,0
9535,9.541205057194471,3,0
27183,16.73703670177944,2,0
6763,3.3554849189114524,3,1
25822,3.3238050059139574,3,1
26187,2.0172016416022305,3,1
6869,5.0033918976371305,3,1
6324,1.2218823079052146,1,0
25688,3.2501306177181606,3,1
18859,8.744905094423343,3,1
26537,8.437795201101924,3,1
1562,4.561264812625178,3,1
15335,4.414216339403508,3,1
3498,12.561274625940861,0,0
21205,5.873583303730825,3,1
21855,7.546039214603208,1,0
29730,1.105910663307177,3,1
14925,8.564028965890843,3,1
18143,9.515791656755272,3,1
22829,2.4310084100060263,3,1
23737,18.731894592134203,3,1
29489,12.122986196378921,1,0
24745,0.7908141611910463,0,0
2040,7.36322203526592,2,0
7269,10.951710988093192,1,0
20698,2.660901959536877,3,1
25946,1.650282143834029,1,0
14755,8.613576425536543,3,0
13483,3.9511600866038368,3,1
15921,7.145543042411082,1,0
16216,2.9921799514905074,2,0
24736,2.1753863469747006,3,0
29692,1.6459001499701056,3,1
26312,3.5667805412973266,3,1
21815,12.14505276245771,2,0
12552,10.299462512311802,0,0
18505,5.336452215376466,1,0
6038,5.741140554234001,0,0
23494,3.8168858863897706,3,1
15522,1.5879114712914633,3,1
3798,1.386735358391451,2,0
23498,0.6664629964675222,3,1
13523,2.5568413664378693,3,1
22344,10.276339562040842,3,1
14636,2.5529394822923503,0,0
5324,4.572851253288132,2,0
5413,10.043080274598886,3,1
27655,4.167449677314768,3,1
8087,11.313823034945132,3,1
28562,4.829118909822611,3,1
22671,1.8077216114735224,2,0
28857,9.002078296864784,3,0
5611,4.985056370799521,3,1
2138,6.342417415450376,3,1
23992,7.031708787499284,3,1
7442,0.7235468142122605,0,0
15318,4.753331902648167,1,0
16135,6.961410571157357,3,0
9425,1.6839687548234092,1,0
50,2.476895203515788,3,1
4361,11.987396200424406,3,1
28284,1.7281157761024346,3,1
11115,5.6097314978865995,3,0
19050,4.4031433157966475,1,0
28576,8.412210447924359,3,1
15636,9.213558883724078,1,0
19246,5.370142555911802,2,0
25622,7.21228569161587,3,1
22877,9.329766919880637,3,1
9097,3.072818718740332,3,1
8907,14.091327030905205,3,1
5770,11.91112288233924,3,1
9684,8.386776728338535,0,0
12431,7.216463525689001,2,0
9991,3.3285957390819183,2,0
21320,5.3810418354050835,3,1
514,5.5900163672202225,2,0
21632,4.522285397836897,3,1
5170,6.558500682280695,2,0
6737,5.281760648103447,2,0
27242,4.608844445722914,0,0
28958,0.5277930322842569,3,1
21618,2.297887618068409,3,0
25872,4.586269186176935,1,0
15632,5.59789835613158,3,0
22916,5.146768146022739,0,0
24180,8.419208213523738,3,1
17825,13.95302704451925,3,1
6956,9.577917118307381,1,0
16155,6.515441543239095,3,1
24996,1.4179493480739955,3,0
20036,5.298104511445571,3,1
3452,0.8901062107585698,3,1
27877,5.511388204122177,1,0
19033,7.801570866412954,1,0
354,5.4357641125910385,3,1
26483,9.462843771875274,3,1
5040,3.4130668820931223,2,0
12646,0.8026548279549588,3,1
22337,8.580514793530517,3,1
18184,12.620462933698507,3,1
16984,2.975407840164387,1,0
22313,3.1899501435595936,3,1
29989,3.792384505757718,3,1
19629,4.187183778306284,3,1
18422,3.532068864615506,1,0
7631,12.065789591762254,3,1
19146,4.672544030839656,3,1
28349,1.8893341725617012,2,0
5487,11.72339782569402,3,1
17619,7.843965490964948,0,0
14403,10.50707228344481,3,1
6644,5.881547126506888,3,1
27226,9.231598999835754,3,1
4388,3.6678276241803305,1,0
4228,3.9588975634233345,3,0
3354,1.4044102006921333,2,0
20102,5.995397913540121,1,0
6322,3.132895597071876,2,0
12551,2.562344973275614,2,0
11674,3.5308354119420677,3,1
7219,3.0626422381689875,1,0
13451,5.1559291045954545,3,1
9907,1.2958261807070393,1,0
10914,8.863455931747216,1,0
27261,5.507634822698175,3,1
25108,1.1406309419135772,3,0
10186,3.0452059039052566,3,1
13674,6.145453742490419,3,1
5127,6.587483918222329,3,1
21460,4.22223723909989,3,0
4961,10.894894695360833,3,1
25455,6.4561651285735255,3,1
14332,5.183795305644226,1,0
7415,15.559254931062874,3,1
17616,1.6654950223617075,3,1
24167,16.2500327740902,3,1
21882,9.964529786978954,3,0
19721,1.7603340526782532,3,1
24611,3.2101802720576305,3,1
2077,17.811908007224076,3,1
21850,0.9003459807631793,3,0
26859,1.6974192635817569,2,0
5270,5.411179683995735,3,1
19559,3.0188074449751214,3,1
1341,8.951159730708518,3,1
26771,9.56882988369988,3,1
17761,0.3084053218543986,1,0
23137,6.501237920488071,3,1
12188,9.21378131050057,2,0
22800,6.071830862102579,2,0
9865,1.0941974933376428,1,0
14665,6.527429460051929,3,1
26245,1.280542227971266,3,0
23259,4.522099065367924,2,0
17148,3.3985650079793683,2,0
28025,2.9728277572485724,2,0
4613,8.837016613906519,1,0
25919,7.090487267696674,2,0
4290,2.20480809052545,0,0
5856,8.448048439871888,3,1
16084,3.6872758497621536,3,1
1985,3.6170530655947672,3,1
11960,9.380316247783629,3,0
16954,2.7595760261747597,1,0
11489,4.2864305692302995,3,1
27553,15.086194793376697,3,1
26706,3.874044751275064,3,1
18948,1.7559411328685604,2,0
5654,7.398494615828932,3,1
676,5.419322282952754,3,1
12498,3.654665482896636,2,0
29336,2.06909044928246,1,0
7780,3.4779658358814576,0,0
